source_folder,source_dir,source_path,original_filename,normalized_filename,page,item,content_hash,is_duplicate,duplicate_of,category,destination
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第3页-25(1).PNG,第3页-25(1).PNG,第3页-25.PNG,3,25,4bd77a62a8385e0b506243b3bb2a346f97863b882ed57127c005afbe24d9d451,true,第3页-25.PNG,duplicates,duplicates\6_第3页-25.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第3页-25.PNG,第3页-25.PNG,第3页-25.PNG,3,25,4bd77a62a8385e0b506243b3bb2a346f97863b882ed57127c005afbe24d9d451,false,,行动卡面,行动卡面\6_第3页-25.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第3页-26(1).PNG,第3页-26(1).PNG,第3页-26.PNG,3,26,637e8d4ca2419cbafda1c1e53fac9c9d197b07289f0dce910ea59a1f73fb8cbb,true,第3页-26.PNG,duplicates,duplicates\6_第3页-26.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第3页-26.PNG,第3页-26.PNG,第3页-26.PNG,3,26,637e8d4ca2419cbafda1c1e53fac9c9d197b07289f0dce910ea59a1f73fb8cbb,false,,行动卡面,行动卡面\6_第3页-26.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第3页-27(1).PNG,第3页-27(1).PNG,第3页-27.PNG,3,27,3c24fe868c9b319847808097d77af491dc2d11be15de5eb6a977e2f6dc15c377,true,第3页-27.PNG,duplicates,duplicates\6_第3页-27.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第3页-27.PNG,第3页-27.PNG,第3页-27.PNG,3,27,3c24fe868c9b319847808097d77af491dc2d11be15de5eb6a977e2f6dc15c377,false,,行动卡面,行动卡面\6_第3页-27.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第4页-28(1).PNG,第4页-28(1).PNG,第4页-28.PNG,4,28,c22a662425d175c0977e002ddbbf478f6710905dc21a554c18341b75e4d9acf6,true,第4页-28.PNG,duplicates,duplicates\6_第4页-28.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第4页-28.PNG,第4页-28.PNG,第4页-28.PNG,4,28,c22a662425d175c0977e002ddbbf478f6710905dc21a554c18341b75e4d9acf6,false,,行动卡面,行动卡面\6_第4页-28.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第4页-29(1).PNG,第4页-29(1).PNG,第4页-29.PNG,4,29,266af9ae08cf954a0e355ef4807e206131547e636801cd543c6f386ec66df20d,true,第4页-29.PNG,duplicates,duplicates\6_第4页-29.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第4页-29.PNG,第4页-29.PNG,第4页-29.PNG,4,29,266af9ae08cf954a0e355ef4807e206131547e636801cd543c6f386ec66df20d,false,,行动卡面,行动卡面\6_第4页-29.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第4页-30(1).PNG,第4页-30(1).PNG,第4页-30.PNG,4,30,00462da7d4da4b2bd6349fce85bc9ea9200b6c8129cd21c123f8880bfea29812,true,第4页-30.PNG,duplicates,duplicates\6_第4页-30.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第4页-30.PNG,第4页-30.PNG,第4页-30.PNG,4,30,00462da7d4da4b2bd6349fce85bc9ea9200b6c8129cd21c123f8880bfea29812,false,,行动卡面,行动卡面\6_第4页-30.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第4页-31(1).PNG,第4页-31(1).PNG,第4页-31.PNG,4,31,0cdce6c4ab1e87d7af6c8839b575cce27f86d05af3125dd5962a4c1f3c6d312c,true,第4页-31.PNG,duplicates,duplicates\6_第4页-31.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第4页-31.PNG,第4页-31.PNG,第4页-31.PNG,4,31,0cdce6c4ab1e87d7af6c8839b575cce27f86d05af3125dd5962a4c1f3c6d312c,false,,行动卡面,行动卡面\6_第4页-31.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第4页-32(1).PNG,第4页-32(1).PNG,第4页-32.PNG,4,32,c75047529f361d95a98e73a714635989d5e134297f7ed407194fe5645714987b,true,第4页-32.PNG,duplicates,duplicates\6_第4页-32.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第4页-32.PNG,第4页-32.PNG,第4页-32.PNG,4,32,c75047529f361d95a98e73a714635989d5e134297f7ed407194fe5645714987b,false,,行动卡面,行动卡面\6_第4页-32.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第4页-33(1).PNG,第4页-33(1).PNG,第4页-33.PNG,4,33,ce073f0a18be0816325be7d4bc984296c5fb552c185ed1fe1a82f4feef5b6f70,true,第4页-33.PNG,duplicates,duplicates\6_第4页-33.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第4页-33.PNG,第4页-33.PNG,第4页-33.PNG,4,33,ce073f0a18be0816325be7d4bc984296c5fb552c185ed1fe1a82f4feef5b6f70,false,,行动卡面,行动卡面\6_第4页-33.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第4页-34(1).PNG,第4页-34(1).PNG,第4页-34.PNG,4,34,26e5fb90c0982b9909c9692af17bb9790452c40dc813346b7c2bf3a25c793e62,true,第4页-34.PNG,duplicates,duplicates\6_第4页-34.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第4页-34.PNG,第4页-34.PNG,第4页-34.PNG,4,34,26e5fb90c0982b9909c9692af17bb9790452c40dc813346b7c2bf3a25c793e62,false,,行动卡面,行动卡面\6_第4页-34.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第4页-35(1).PNG,第4页-35(1).PNG,第4页-35.PNG,4,35,3fc34862c4e0c7bceadb4e0da67cd66eade155ef804be093725df4db05bcad36,true,第4页-35.PNG,duplicates,duplicates\6_第4页-35.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第4页-35.PNG,第4页-35.PNG,第4页-35.PNG,4,35,3fc34862c4e0c7bceadb4e0da67cd66eade155ef804be093725df4db05bcad36,false,,公开信息表,公开信息表\6_第4页-35.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第4页-36(1).PNG,第4页-36(1).PNG,第4页-36.PNG,4,36,a32d1bfea43adb397726e3ad1d0efd776cc79f515d239f0c842ad1cde6d5796c,true,第4页-36.PNG,duplicates,duplicates\6_第4页-36.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第4页-36.PNG,第4页-36.PNG,第4页-36.PNG,4,36,a32d1bfea43adb397726e3ad1d0efd776cc79f515d239f0c842ad1cde6d5796c,false,,公开信息表,公开信息表\6_第4页-36.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第5页-37(1).PNG,第5页-37(1).PNG,第5页-37.PNG,5,37,65a7513e0a8e0bdd8e7b64898030ba9487b720c02dc879b7eeb373c07051babb,true,第5页-37.PNG,duplicates,duplicates\6_第5页-37.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第5页-37.PNG,第5页-37.PNG,第5页-37.PNG,5,37,65a7513e0a8e0bdd8e7b64898030ba9487b720c02dc879b7eeb373c07051babb,false,,公开信息表,公开信息表\6_第5页-37.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第5页-38(1).PNG,第5页-38(1).PNG,第5页-38.PNG,5,38,b1b010a754f5278bc59f373645605fdc18404de21f248b9e011684a3889605f0,true,第5页-38.PNG,duplicates,duplicates\6_第5页-38.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第5页-38.PNG,第5页-38.PNG,第5页-38.PNG,5,38,b1b010a754f5278bc59f373645605fdc18404de21f248b9e011684a3889605f0,false,,公开信息表,公开信息表\6_第5页-38.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第5页-39(1).PNG,第5页-39(1).PNG,第5页-39.PNG,5,39,ceff8426f124e1d08dce05c07621b516588049455aaf0b53400f9091963c5a8b,true,第5页-39.PNG,duplicates,duplicates\6_第5页-39.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第5页-39.PNG,第5页-39.PNG,第5页-39.PNG,5,39,ceff8426f124e1d08dce05c07621b516588049455aaf0b53400f9091963c5a8b,false,,公开信息表,公开信息表\6_第5页-39.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第5页-40(1).PNG,第5页-40(1).PNG,第5页-40.PNG,5,40,c49ff5f36b58b25d40b6808cb4964571866241baa48670c4db1597b549213577,true,第5页-40.PNG,duplicates,duplicates\6_第5页-40.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第5页-40.PNG,第5页-40.PNG,第5页-40.PNG,5,40,c49ff5f36b58b25d40b6808cb4964571866241baa48670c4db1597b549213577,false,,公开信息表,公开信息表\6_第5页-40.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第5页-41(1).PNG,第5页-41(1).PNG,第5页-41.PNG,5,41,95c290a18d3253e5d6f69f5cf5b09fc3b3bcef895ae8ebebb6c4f34d0a3b3aaf,true,第5页-41.PNG,duplicates,duplicates\6_第5页-41.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第5页-41.PNG,第5页-41.PNG,第5页-41.PNG,5,41,95c290a18d3253e5d6f69f5cf5b09fc3b3bcef895ae8ebebb6c4f34d0a3b3aaf,false,,公开信息表,公开信息表\6_第5页-41.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第5页-42(1).PNG,第5页-42(1).PNG,第5页-42.PNG,5,42,65040e1e994a89bbb83f8b4f4e7e16aa0dc9ad1fdda4f8748e98f6ffdc5569f8,true,第5页-42.PNG,duplicates,duplicates\6_第5页-42.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第5页-42.PNG,第5页-42.PNG,第5页-42.PNG,5,42,65040e1e994a89bbb83f8b4f4e7e16aa0dc9ad1fdda4f8748e98f6ffdc5569f8,false,,公开信息表,公开信息表\6_第5页-42.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第5页-43(1).PNG,第5页-43(1).PNG,第5页-43.PNG,5,43,78ca14e2f4e7723c2431261cedc55ea50a88348ea5f6cddd9e7b35a5e5ecf162,true,第5页-43.PNG,duplicates,duplicates\6_第5页-43.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第5页-43.PNG,第5页-43.PNG,第5页-43.PNG,5,43,78ca14e2f4e7723c2431261cedc55ea50a88348ea5f6cddd9e7b35a5e5ecf162,false,,公开信息表,公开信息表\6_第5页-43.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第5页-44(1).PNG,第5页-44(1).PNG,第5页-44.PNG,5,44,d359d3c3b5f03b21210331a69b0f449bc4aeec87d9a6c5755d7180e9d0075880,true,第5页-44.PNG,duplicates,duplicates\6_第5页-44.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第5页-44.PNG,第5页-44.PNG,第5页-44.PNG,5,44,d359d3c3b5f03b21210331a69b0f449bc4aeec87d9a6c5755d7180e9d0075880,false,,公开信息表,公开信息表\6_第5页-44.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第5页-45(1).PNG,第5页-45(1).PNG,第5页-45.PNG,5,45,db0bc344e5fa68e45e4370539a801fe95ebf4e78ca5c986b4ef0762647bea14e,true,第5页-45.PNG,duplicates,duplicates\6_第5页-45.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第5页-45.PNG,第5页-45.PNG,第5页-45.PNG,5,45,db0bc344e5fa68e45e4370539a801fe95ebf4e78ca5c986b4ef0762647bea14e,false,,公开信息表,公开信息表\6_第5页-45.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第6页-46(1).PNG,第6页-46(1).PNG,第6页-46.PNG,6,46,e4d06a311a2fd75247658410e2d699f6f03baaf4466714ff74a067286c359747,true,第6页-46.PNG,duplicates,duplicates\6_第6页-46.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第6页-46.PNG,第6页-46.PNG,第6页-46.PNG,6,46,e4d06a311a2fd75247658410e2d699f6f03baaf4466714ff74a067286c359747,false,,公开信息表,公开信息表\6_第6页-46.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第6页-47(1).PNG,第6页-47(1).PNG,第6页-47.PNG,6,47,72a59eba329779e6c9366878d227d42b6033008721a4eaa87382a1b0bcd1a1f9,true,第6页-47.PNG,duplicates,duplicates\6_第6页-47.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第6页-47.PNG,第6页-47.PNG,第6页-47.PNG,6,47,72a59eba329779e6c9366878d227d42b6033008721a4eaa87382a1b0bcd1a1f9,false,,公开信息表,公开信息表\6_第6页-47.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第6页-48(1).PNG,第6页-48(1).PNG,第6页-48.PNG,6,48,edbb0100a991290cb4f410c3d30df6fc1c2bb919808ad7e43233a0f20707ba25,true,第6页-48.PNG,duplicates,duplicates\6_第6页-48.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第6页-48.PNG,第6页-48.PNG,第6页-48.PNG,6,48,edbb0100a991290cb4f410c3d30df6fc1c2bb919808ad7e43233a0f20707ba25,false,,公开信息表,公开信息表\6_第6页-48.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第6页-49(1).PNG,第6页-49(1).PNG,第6页-49.PNG,6,49,27689141f855e085f66e87d7fc92e571c42bb62cc48ebac9b57402ff8a51df38,true,第6页-49.PNG,duplicates,duplicates\6_第6页-49.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第6页-49.PNG,第6页-49.PNG,第6页-49.PNG,6,49,27689141f855e085f66e87d7fc92e571c42bb62cc48ebac9b57402ff8a51df38,false,,公开信息表,公开信息表\6_第6页-49.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第6页-50(1).PNG,第6页-50(1).PNG,第6页-50.PNG,6,50,b16f619dee7d596902b4ead2a7c901c4d63b4586407ad963a6f7b5cad2831f8a,true,第6页-50.PNG,duplicates,duplicates\6_第6页-50.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第6页-50.PNG,第6页-50.PNG,第6页-50.PNG,6,50,b16f619dee7d596902b4ead2a7c901c4d63b4586407ad963a6f7b5cad2831f8a,false,,公开信息表,公开信息表\6_第6页-50.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第6页-51(1).PNG,第6页-51(1).PNG,第6页-51.PNG,6,51,0405f71a18608e0436db30c0f6b8eba82cc0d242cd4fa5bd1eecf78e6fcef53c,true,第6页-51.PNG,duplicates,duplicates\6_第6页-51.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第6页-51.PNG,第6页-51.PNG,第6页-51.PNG,6,51,0405f71a18608e0436db30c0f6b8eba82cc0d242cd4fa5bd1eecf78e6fcef53c,false,,公开信息表,公开信息表\6_第6页-51.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第6页-52(1).PNG,第6页-52(1).PNG,第6页-52.PNG,6,52,250daeafb11fbe0b589c74b63949f5f375758dd12ab62750cbe55b1b2c480d23,true,第6页-52.PNG,duplicates,duplicates\6_第6页-52.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第6页-52.PNG,第6页-52.PNG,第6页-52.PNG,6,52,250daeafb11fbe0b589c74b63949f5f375758dd12ab62750cbe55b1b2c480d23,false,,公开信息表,公开信息表\6_第6页-52.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第6页-53(1).PNG,第6页-53(1).PNG,第6页-53.PNG,6,53,d1c062555f5d3af0ca9b51fa4ddb08e074b109cfe0bd090d20e9336197a3bec3,true,第6页-53.PNG,duplicates,duplicates\6_第6页-53.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第6页-53.PNG,第6页-53.PNG,第6页-53.PNG,6,53,d1c062555f5d3af0ca9b51fa4ddb08e074b109cfe0bd090d20e9336197a3bec3,false,,公开信息表,公开信息表\6_第6页-53.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第6页-54(1).PNG,第6页-54(1).PNG,第6页-54.PNG,6,54,e7a974807fcfd3e4234b84ebb948fbf709f4a2a01b6ec12198b02f1d08af8f9a,true,第6页-54.PNG,duplicates,duplicates\6_第6页-54.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第6页-54.PNG,第6页-54.PNG,第6页-54.PNG,6,54,e7a974807fcfd3e4234b84ebb948fbf709f4a2a01b6ec12198b02f1d08af8f9a,false,,公开信息表,公开信息表\6_第6页-54.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第7页-55(1).PNG,第7页-55(1).PNG,第7页-55.PNG,7,55,c980edae37fdd46f4c1ebc6f7e57b20fcf40da891b5253267564f6f47bdca757,true,第7页-55.PNG,duplicates,duplicates\6_第7页-55.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第7页-55.PNG,第7页-55.PNG,第7页-55.PNG,7,55,c980edae37fdd46f4c1ebc6f7e57b20fcf40da891b5253267564f6f47bdca757,false,,公开信息表,公开信息表\6_第7页-55.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第7页-56(1).PNG,第7页-56(1).PNG,第7页-56.PNG,7,56,ebc8a71c1f1e075df2b1463b80092c0a3b1a76dfa9c5e9db710b6b3749df711d,true,第7页-56.PNG,duplicates,duplicates\6_第7页-56.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第7页-56.PNG,第7页-56.PNG,第7页-56.PNG,7,56,ebc8a71c1f1e075df2b1463b80092c0a3b1a76dfa9c5e9db710b6b3749df711d,false,,公开信息表,公开信息表\6_第7页-56.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第7页-57(1).PNG,第7页-57(1).PNG,第7页-57.PNG,7,57,f75363421b8bd17f6721da9696c4d3213fdb0fb4dc750eb96071ca9490283708,true,第7页-57.PNG,duplicates,duplicates\6_第7页-57.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第7页-57.PNG,第7页-57.PNG,第7页-57.PNG,7,57,f75363421b8bd17f6721da9696c4d3213fdb0fb4dc750eb96071ca9490283708,false,,公开信息表,公开信息表\6_第7页-57.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第7页-58(1).PNG,第7页-58(1).PNG,第7页-58.PNG,7,58,b8afafd8f3843b6065b58c48ed81fdafcee1a605ab75cb316a361da9ba602528,true,第7页-58.PNG,duplicates,duplicates\6_第7页-58.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第7页-58.PNG,第7页-58.PNG,第7页-58.PNG,7,58,b8afafd8f3843b6065b58c48ed81fdafcee1a605ab75cb316a361da9ba602528,false,,公开信息表,公开信息表\6_第7页-58.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第7页-59(1).PNG,第7页-59(1).PNG,第7页-59.PNG,7,59,784b2e2bc2ade00661c781175fb7f67c5198c6bda4158f84ee8861927e3939a4,true,第7页-59.PNG,duplicates,duplicates\6_第7页-59.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第7页-59.PNG,第7页-59.PNG,第7页-59.PNG,7,59,784b2e2bc2ade00661c781175fb7f67c5198c6bda4158f84ee8861927e3939a4,false,,公开信息表,公开信息表\6_第7页-59.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第7页-60(1).PNG,第7页-60(1).PNG,第7页-60.PNG,7,60,73f740924444c6b1d86a4a96c23ad72d41e27f260a8dfadecae3328593d06075,true,第7页-60.PNG,duplicates,duplicates\6_第7页-60.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第7页-60.PNG,第7页-60.PNG,第7页-60.PNG,7,60,73f740924444c6b1d86a4a96c23ad72d41e27f260a8dfadecae3328593d06075,false,,公开信息表,公开信息表\6_第7页-60.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第7页-61(1).PNG,第7页-61(1).PNG,第7页-61.PNG,7,61,d9286aad4b8b793ae91099f05460bf0b1a40cdc572712d7d550931cb59daad95,true,第7页-61.PNG,duplicates,duplicates\6_第7页-61.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第7页-61.PNG,第7页-61.PNG,第7页-61.PNG,7,61,d9286aad4b8b793ae91099f05460bf0b1a40cdc572712d7d550931cb59daad95,false,,公开信息表,公开信息表\6_第7页-61.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第7页-62(1).PNG,第7页-62(1).PNG,第7页-62.PNG,7,62,dcb632383aea7bfc0997a46252f1d6b371739b256a26af0d6b5fd4e9caa3381a,true,第7页-62.PNG,duplicates,duplicates\6_第7页-62.PNG
